movie_id,title,imdbId
2841,Risky Business (1983),0086200
2842,Total Recall (1990),0100802
2843,Body Heat (1981),0082089
2844,Ferris Bueller's Day Off (1986),0091042
2845,Year of Living Dangerously (1982),0086617
2846,Children of Paradise (Les enfants du paradis) (1945),0037674
2847,High Plains Drifter (1972),0068699
2848,Hang 'em High (1967),0061747
2849,Citizen's Band (a.k.a. Handle with Care) (1977),0076123
2850,Drunken Master (Zui quan) (1979),0080179
2851,"Conformist, The (Il Conformista) (1970)",0065571
2852,Hairspray (1988),0095270
2853,Brief Encounter (1946),0037558
2854,"Razor's Edge, The (1984)",0087980
2855,Reds (1981),0082979
2856,Return with Honor (1998),0176093
2857,Time of the Gypsies (Dom za vesanje) (1989),0097223
2858,Days of Heaven (1978),0077405
2859,"Fire Within, The (Le Feu Follet) (1963)",0057058
2860,"Love Bewitched, A (El Amor Brujo) (1986)",0090636
2861,"Lady Eve, The (1941)",0033804
2862,Sullivan's Travels (1942),0034240
2863,"Palm Beach Story, The (1942)",0035169
2864,Man Facing Southeast (Hombre Mirando al Sudeste) (1986),0091214
2865,Niagara (1953),0046126
2866,Gilda (1946),0038559
2867,South Pacific (1958),0052225
2868,Flashdance (1983),0085549
2869,Indochine (1992),0104507
2870,"Dirty Dozen, The (1967)",0061578
2871,Mike's Murder (1984),0087722
2872,Help! (1965),0059260
2873,Goldfinger (1964),0058150
2874,From Russia with Love (1963),0057076
2875,Dr. No (1962),0055928
2876,"Blue Lagoon, The (1980)",0080453
2877,"Fistful of Dollars, A (1964)",0058461
2878,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",0119256
2879,Home Alone 2: Lost in New York (1992),0104431
2880,Penitentiary (1979),0079709
2881,Penitentiary II (1982),0084485
2882,Someone to Watch Over Me (1987),0094008
2883,Sparrows (1926),0017423
2884,Naturally Native (1998),0133117
2885,Fight Club (1999),0137523
2886,Beefcake (1999),0187712
2887,"Story of Us, The (1999)",0160916
2888,Fever Pitch (1997),0119114
2889,Joe the King (1999),0160672
2890,Julien Donkey-Boy (1999),0192194
2891,"Omega Code, The (1999)",0203408
2892,"Straight Story, The (1999)",0166896
2893,"Bad Seed, The (1956)",0048977
2894,Time Bandits (1981),0081633
2895,"Man and a Woman, A (Un Homme et une Femme) (1966)",0061138
2896,Fitzcarraldo (1982),0083946
2897,All That Jazz (1979),0078754
2898,Red Sorghum (Hong Gao Liang) (1987),0093206
2899,Crimes and Misdemeanors (1989),0097123
2900,Bats (1999),0200469
2901,"Best Man, The (1999)",0168501
2902,Bringing Out the Dead (1999),0163988
2903,Crazy in Alabama (1999),0142201
2904,Three to Tango (1999),0144640
2905,Body Shots (1999),0172627
2906,Men Cry Bullets (1997),0148462
2907,"Brother, Can You Spare a Dime? (1975)",0072742
2908,"Guardian, The (1990)",0099710
2909,"Ipcress File, The (1965)",0059319
2910,On Any Sunday (1971),0067527
2911,Robocop (1987),0093870
2912,Robocop 2 (1990),0100502
2913,Who Framed Roger Rabbit? (1988),0096438
2914,Melvin and Howard (1980),0081150
2915,For Your Eyes Only (1981),0082398
2916,Licence to Kill (1989),0097742
2917,Live and Let Die (1973),0070328
2918,Rawhead Rex (1986),0091829
2919,Thunderball (1965),0059800
2920,"City, The (1998)",0168589
2921,"House on Haunted Hill, The (1999)",0185371
2922,Music of the Heart (1999),0166943
2923,Being John Malkovich (1999),0120601
2924,Dreaming of Joseph Lees (1998),0144178
2925,Man of the Century (1999),0154827
2926,"Princess Mononoke, The (Mononoke Hime) (1997)",0119698
2927,"Suburbans, The (1999)",0157075
2928,My Best Fiend (Mein liebster Feind) (1999),0200849
2929,Train of Life (Train De Vie) (1998),0170705
2930,"Bachelor, The (1999)",0120596
2931,"Bone Collector, The (1999)",0145681
2932,"Insider, The (1999)",0140352
2933,American Movie (1999),0181288
2934,Last Night (1998),0156729
2935,Portraits Chinois (1996),0117365
2936,Rosetta (1999),0200071
2937,"They Shoot Horses, Don't They? (1969)",0065088
2938,Battling Butler (1926),0016630
2939,Bride of Re-Animator (1990),0099180
2940,Bustin' Loose (1981),0082121
2941,Coma (1978),0077355
2942,Creepshow (1982),0083767
2943,Creepshow 2 (1987),0092796
2944,Re-Animator (1985),0089885
2945,Drugstore Cowboy (1989),0097240
2946,Falling Down (1993),0106856
2947,"Funhouse, The (1981)",0082427
2948,"General, The (1927)",0017925
2949,My Best Girl (1927),0018183
2950,Piranha (1978),0078087
2951,Rough Night in Jericho (1967),0062218
2952,Slaughterhouse (1987),0093990
2953,Slaughterhouse 2 (1988),0096117
2954,"Taming of the Shrew, The (1967)",0061407
2955,Nighthawks (1981),0082817
2956,Yojimbo (1961),0055630
2957,Repossessed (1990),0100475
2958,"Omega Man, The (1971)",0067525
2959,Spaceballs (1987),0094012
2960,Robin Hood (1973),0070608
2961,Mister Roberts (1955),0048380
2962,Quest for Fire (1981),0082484
2963,Little Big Man (1970),0065988
2964,"Face in the Crowd, A (1957)",0050371
2965,Trading Places (1983),0086465
2966,Meatballs (1979),0079540
2967,Meatballs Part II (1984),0087700
2968,Meatballs III (1987),0093516
2969,Meatballs 4 (1992),0104837
2970,Dead Again (1991),0101669
2971,Peter's Friends (1992),0105130
2972,"Incredibly True Adventure of Two Girls in Love, The (1995)",0113416
2973,Experience Preferred... But Not Essential (1982),0083911
2974,Under the Rainbow (1981),0083254
2975,How I Won the War (1967),0061789
2976,Light It Up (1999),0172726
2977,Anywhere But Here (1999),0149691
2978,Dogma (1999),0120655
2979,"Messenger: The Story of Joan of Arc, The (1999)",0151137
2980,Pokémon: The First Movie (1998),0190641
2981,Felicia's Journey (1999),0165773
2982,Oxygen (1999),0160620
2983,Where's Marlowe? (1999),0118150
2984,"Ape, The (1940)",0032215
2985,British Intelligence (1940),0032283
2986,"Commitments, The (1991)",0101605
2987,Holiday Inn (1942),0034862
2988,"Longest Day, The (1962)",0056197
2989,Poison Ivy (1992),0105156
2990,Poison Ivy: New Seduction (1997),0119908
2991,Ten Benny (1997),0114008
2992,Tora! Tora! Tora! (1970),0066473
2993,Women on the Verge of a Nervous Breakdown (1988),0095675
2994,"Verdict, The (1982)",0084855
2995,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",0068528
2996,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",0086856
2997,Stand and Deliver (1987),0094027
2998,Moonstruck (1987),0093565
2999,"Sandpiper, The (1965)",0059674
3000,Jeremiah Johnson (1972),0068762
3001,Repulsion (1965),0059646
3002,Irma la Douce (1963),0057187
3003,42 Up (1998),0164312
3004,Liberty Heights (1999),0165859
3005,Mansfield Park (1999),0178737
3006,"Goodbye, 20th Century (Zbogum na dvadesetiot vek) (1998)",0179196
3007,Sleepy Hollow (1999),0162661
3008,"World Is Not Enough, The (1999)",0143145
3009,All About My Mother (Todo Sobre Mi Madre) (1999),0185125
3010,Home Page (1999),0144969
3011,"Living Dead Girl, The (La Morte Vivante) (1982)",0084357
3012,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),0024852
3013,Scrooged (1988),0096061
3014,Harvey (1950),0042546
3015,"Bicycle Thief, The (Ladri di biciclette) (1948)",0040522
3016,Matewan (1987),0093509
3017,Kagemusha (1980),0080979
3018,Chushingura (1962),0055850
3019,McCabe & Mrs. Miller (1971),0067411
3020,Maurice (1987),0093512
3021,"Grapes of Wrath, The (1940)",0032551
3022,My Man Godfrey (1957),0050738
3023,"Shop Around the Corner, The (1940)",0033045
3024,"Natural, The (1984)",0087781
3025,Shampoo (1975),0073692
3026,"River Runs Through It, A (1992)",0105265
3027,Fatal Attraction (1987),0093010
3028,Jagged Edge (1985),0089360
3029,Stanley & Iris (1990),0100680
3030,Midnight Run (1988),0095631
3031,Awakenings (1990),0099077
3032,Come See the Paradise (1990),0099291
3033,Backdraft (1991),0101393
3034,"Fisher King, The (1991)",0101889
3035,"River, The (1984)",0088007
3036,Country (1984),0087091
3037,Places in the Heart (1984),0087921
3038,'Night Mother (1986),0090556
3039,End of Days (1999),0146675
3040,Toy Story 2 (1999),0120363
3041,Flawless (1999),0155711
3042,Miss Julie (1999),0189744
3043,Ride with the Devil (1999),0134154
3044,Tumbleweeds (1999),0161023
3045,Bay of Blood (Reazione a catena) (1971),0067656
3046,"Distinguished Gentleman, The (1992)",0104114
3047,"Hitch-Hiker, The (1953)",0045877
3048,Santa Fe Trail (1940),0033021
3049,Spring Fever USA (a.k.a. Lauderdale) (1989),0097717
3050,Agnes Browne (1999),0160509
3051,"End of the Affair, The (1999)",0172396
3052,"End of the Affair, The (1955)",0048034
3053,Holy Smoke (1999),0144715
3054,"Map of the World, A (1999)",0160513
3055,Sweet and Lowdown (1999),0158371
3056,Bonfire of the Vanities (1990),0099165
3057,Broadway Damage (1997),0118780
3058,Daddy Long Legs (1919),0010040
3059,Go West (1925),0015863
3060,"Grand Illusion (Grande illusion, La) (1937)",0028950
3061,"Great Santini, The (1979)",0079239
3062,"James Dean Story, The (1957)",0050558
3063,"Sea Wolves, The (1980)",0081470
3064,Stealing Home (1988),0096171
3065,Tarzan the Fearless (1933),0024645
3066,"Three Ages, The (1923)",0014538
3067,"Two Jakes, The (1990)",0100828
3068,U2: Rattle and Hum (1988),0096328
3069,Hell in the Pacific (1968),0063056
3070,"Glass Bottom Boat, The (1966)",0060463
3071,"Cradle Will Rock, The (1999)",0150216
3072,Deuce Bigalow: Male Gigolo (1999),0205000
3073,"Green Mile, The (1999)",0120689
3074,"Cider House Rules, The (1999)",0124315
3075,Diamonds (1999),0167423
3076,"War Zone, The (1999)",0141974
3077,"Bat Whispers, The (1930)",0020668
3078,"Last Picture Show, The (1971)",0067328
3079,"7th Voyage of Sinbad, The (1958)",0051337
3080,Blood on the Sun (1945),0037547
3081,Anna and the King (1999),0166485
3082,Bicentennial Man (1999),0182789
3083,Stuart Little (1999),0164912
3084,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",0162866
3085,Fantasia 2000 (1999),0120910
3086,Magnolia (1999),0175880
3087,Onegin (1999),0119079
3088,Simpatico (1999),0174204
3089,Topsy-Turvy (1999),0151568
3090,"Alley Cats, The (1968)",0064006
3091,Boiling Point (1993),0106455
3092,Brenda Starr (1989),0096978
3093,Carnal Knowledge (1971),0066892
3094,Easy Rider (1969),0064276
3095,"Falcon and the Snowman, The (1984)",0087231
3096,Hi-Yo Silver (1940),0032590
3097,Room at the Top (1959),0053226
3098,Ulysses (Ulisse) (1954),0047630
3099,Any Given Sunday (1999),0146838
3100,Man on the Moon (1999),0125664
3101,Galaxy Quest (1999),0177789
3102,"Talented Mr. Ripley, The (1999)",0134119
3103,Next Friday (1999),0195945
3104,"Hurricane, The (1999)",0174856
3105,Angela's Ashes (1999),0145653
3106,Play it to the Bone (1999),0196857
3107,Titus (1999),0120866
3108,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),0192335
3109,"Third Miracle, The (1999)",0174268
3110,Montana (1998),0119699
3111,Snow Falling on Cedars (1999),0120834
3112,"Girl, Interrupted (1999)",0172493
3113,Trans (1998),0169333
3114,"Life and Times of Hank Greenberg, The (1998)",0208261
3115,My Dog Skip (1999),0156812
3116,Supernova (2000),0134983
3117,"Quarry, The (1998)",0169156
3118,"Terrorist, The (Malli) (1998)",0169302
3119,Creature (1999),0198385
3120,"Way We Were, The (1973)",0070903
3121,Tess of the Storm Country (1922),0013662
3122,Stalag 17 (1953),0046359
3123,"Presidio, The (1988)",0095897
3124,Papillon (1973),0070511
3125,Pal Joey (1957),0050815
3126,"Last Detail, The (1973)",0070290
3127,Five Easy Pieces (1970),0065724
3128,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),0065436
3129,Dead Calm (1989),0097162
3130,"Boys from Brazil, The (1978)",0077269
3131,Black Sunday (La Maschera Del Demonio) (1960),0054067
3132,Against All Odds (1984),0086859
3133,"Snows of Kilimanjaro, The (1952)",0045162
3134,Loaded Weapon 1 (1993),0107659
3135,"Loves of Carmen, The (1948)",0040552
3136,Fast Times at Ridgemont High (1982),0083929
3137,"Cry in the Dark, A (1988)",0094924
3138,Born to Win (1971),0066856
3139,Batman: Mask of the Phantasm (1993),0106364
3140,American Flyers (1985),0088707
3141,Voyage of the Damned (1976),0075406
3142,Vampyros Lesbos (Las Vampiras) (1970),0066380
3143,"Star Is Born, A (1937)",0029606
3144,Poison (1991),0102687
3145,Pacific Heights (1990),0100318
3146,Night Tide (1961),0055230
3147,"Draughtsman's Contract, The (1982)",0083851
3148,Carmen (1984),0087034
3149,"Zed & Two Noughts, A (1985)",0090366
3150,Woman in the Dunes (Suna no onna) (1964),0058625
3151,Down to You (2000),0186975
3152,Hellhounds on My Trail (1999),0197544
3153,"Not Love, Just Frenzy (Más que amor, frenesí) (1996)",0117131
3154,Wirey Spindell (1999),0153866
3155,Another Man's Poison (1952),0044364
3156,"Odessa File, The (1974)",0071935
3157,"Saphead, The (1920)",0011652
3158,Seven Chances (1925),0016332
3159,Smashing Time (1967),0062281
3160,Train Ride to Hollywood (1978),0078412
3161,Where the Buffalo Roam (1980),0081748
3162,Zachariah (1971),0068011
3163,Kestrel's Eye (Falkens öga) (1998),0183065
3164,Eye of the Beholder (1999),0120662
3165,Isn't She Great? (2000),0141399
3166,"Big Tease, The (1999)",0156639
3167,"Cup, The (Phörpa) (1999)",0201840
3168,Santitos (1997),0126651
3169,Encino Man (1992),0104187
3170,"Goodbye Girl, The (1977)",0076095
3171,I Am Cuba (Soy Cuba/Ya Kuba) (1964),0058604
3172,Malcolm X (1992),0104797
3173,Sister Act (1992),0105417
3174,Sister Act 2: Back in the Habit (1993),0108147
3175,"Hand That Rocks the Cradle, The (1992)",0104389
3176,Alive (1993),0106246
3177,Agnes of God (1985),0088683
3178,Scent of a Woman (1992),0105323
3179,Wayne's World (1992),0105793
3180,Wayne's World 2 (1993),0108525
3181,"League of Their Own, A (1992)",0104694
3182,Patriot Games (1992),0105112
3183,"Bodyguard, The (1992)",0103855
3184,Death Becomes Her (1992),0104070
3185,Far and Away (1992),0104231
3186,Howards End (1992),0104454
3187,Singles (1992),0105415
3188,Twin Peaks: Fire Walk with Me (1992),0105665
3189,White Men Can't Jump (1992),0105812
3190,Buffy the Vampire Slayer (1992),0103893
3191,Hard-Boiled (Lashou shentan) (1992),0104684
3192,Man Bites Dog (C'est arrivé près de chez vous) (1992),0103905
3193,"Mariachi, El (1992)",0104815
3194,Stop! Or My Mom Will Shoot (1992),0105477
3195,Forever Young (1992),0104291
3196,"Cutting Edge, The (1992)",0104040
3197,Of Mice and Men (1992),0105046
3198,Bad Lieutenant (1992),0103759
3199,Scream 3 (2000),0134084
3200,Single White Female (1992),0105414
3201,"Boondock Saints, The (1999)",0144117
3202,Gun Shy (2000),0171356
3203,Beloved/Friend (Amigo/Amado) (1999),0185154
3204,Gendernauts (1999),0192069
3205,Knockout (1999),0187211
3206,"Baby, The (1973)",0069754
3207,"Brandon Teena Story, The (1998)",0144801
3208,Different for Girls (1996),0116102
3209,Minnie and Moskowitz (1971),0067433
3210,They Might Be Giants (1971),0067848
3211,"Beach, The (2000)",0163978
3212,Snow Day (2000),0184907
3213,"Tigger Movie, The (2000)",0220099
3214,Cotton Mary (1999),0159373
3215,Not One Less (Yi ge dou bu neng shao) (1999),0209189
3216,Soft Toilet Seats (1999),0171764
3217,Trois (2000),0217107
3218,"Big Combo, The (1955)",0047878
3219,Conceiving Ada (1997),0118882
3220,Eaten Alive (1976),0074455
3221,Raining Stones (1993),0107920
3222,To Sir with Love (1967),0062376
3223,With Byrd at the South Pole (1930),0020594
3224,Boiler Room (2000),0181984
3225,Hanging Up (2000),0162983
3226,Pitch Black (2000),0134847
3227,"Whole Nine Yards, The (2000)",0190138
3228,Beautiful People (1999),0159272
3229,Black Tar Heroin: The Dark End of the Street (1999),0221023
3230,Blue Collar (1978),0077248
3231,Bluebeard (1944),0036653
3232,"Circus, The (1928)",0018773
3233,City Lights (1931),0021749
3234,"Flamingo Kid, The (1984)",0087265
3235,"Dog's Life, A (1920)",0009018
3236,"Kid, The (1921)",0012349
3237,"Man from Laramie, The (1955)",0048342
3238,"McCullochs, The (1975)",0073902
3239,Class Reunion (1982),0084395
3240,"Big Trees, The (1952)",0044420
3241,Happy Go Lovely (1951),0043618
3242,Reindeer Games (2000),0184858
3243,Wonder Boys (2000),0185014
3244,Deterrence (1998),0158583
3245,Judy Berlin (1999),0181618
3246,Mifune (Mifunes sidste sang) (1999),0164756
3247,"Waiting Game, The (2000)",0235872
3248,3 Strikes (2000),0199290
3249,Chain of Fools (2000),0194368
3250,Drowning Mona (2000),0186045
3251,"Next Best Thing, The (2000)",0156841
3252,What Planet Are You From? (2000),0181151
3253,Beyond the Mat (2000),0218043
3254,Ghost Dog: The Way of the Samurai (1999),0165798
3255,"Year My Voice Broke, The (1987)",0094347
3256,Splendor in the Grass (1961),0055471
3257,My Tutor (1983),0085980
3258,"Legend of Lobo, The (1962)",0056173
3259,"Killing of Sister George, The (1968)",0063185
3260,Key Largo (1948),0040506
3261,Jail Bait (1954),0047127
3262,It Happened Here (1961),0055024
3263,I'll Never Forget What's 'is Name (1967),0061801
3264,For All Mankind (1989),0097372
3265,Cross of Iron (1977),0074695
3266,Bride of the Monster (1956),0047898
3267,Born Yesterday (1950),0042276
3268,Birdy (1984),0086969
3269,And God Created Woman (1988),0092559
3270,Blood Feast (1963),0056875
3271,"Charlie, the Lonesome Cougar (1967)",0062793
3272,Color Me Blood Red (1965),0059044
3273,Never Cry Wolf (1983),0086005
3274,"Night Visitor, The (1970)",0066141
3275,"Perils of Pauline, The (1947)",0039698
3276,"Raisin in the Sun, A (1961)",0055353
3277,Two Thousand Maniacs! (1964),0058694
3278,Brown's Requiem (1998),0171135
3279,"Closer You Get, The (2000)",0218112
3280,Mission to Mars (2000),0183523
3281,"Ninth Gate, The (2000)",0142688
3282,Condo Painting (2000),0154352
3283,East-West (Est-ouest) (1999),0181530
3284,Defending Your Life (1991),0101698
3285,Breaking Away (1979),0078902
3286,Hoosiers (1986),0091217
3287,Bull Durham (1988),0094812
3288,Dog Day Afternoon (1975),0072890
3289,American Graffiti (1973),0069704
3290,"Asphalt Jungle, The (1950)",0042208
3291,"Searchers, The (1956)",0049730
3292,Where Eagles Dare (1969),0065207
3293,"Devil's Brigade, The (1968)",0062886
3294,"Big Country, The (1958)",0051411
3295,Any Number Can Win (Mélodie en sous-sol ) (1963),0057344
3296,Betrayed (1988),0094731
3297,Bound for Glory (1976),0074235
3298,"Bridge at Remagen, The (1969)",0064110
3299,Buck and the Preacher (1972),0068323
3300,Daughters of the Dust (1992),0104057
3301,Destination Moon (1950),0042393
3302,"Fantastic Night, The (La Nuit Fantastique) (1949)",0041705
3303,Hangmen Also Die (1943),0035966
3304,"Ogre, The (Der Unhold) (1996)",0118043
3305,On the Beach (1959),0053137
3306,Railroaded! (1947),0039748
3307,Slaves to the Underground (1997),0117664
3308,Song of Freedom (1936),0028282
3309,Big Fella (1937),0028629
3310,"Taking of Pelham One Two Three, The (1974)",0072251
3311,Volunteers (1985),0090274
3312,JFK (1991),0102138
3313,Who's Harry Crumb? (1989),0098645
3314,Harry and the Hendersons (1987),0093148
3315,Let's Get Harry (1986),0091400
3316,Shanghai Surprise (1986),0091934
3317,Who's That Girl? (1987),0094321
3318,She-Devil (1989),0098309
3319,Date with an Angel (1987),0092834
3320,Blind Date (1987),0092666
3321,Nadine (1987),0093596
3322,"Muppet Movie, The (1979)",0079588
3323,"Great Muppet Caper, The (1981)",0082474
3324,"Muppets Take Manhattan, The (1984)",0087755
3325,Sesame Street Presents Follow That Bird (1985),0089994
3326,We're Back! A Dinosaur's Story (1993),0108526
3327,Baby... Secret of the Lost Legend (1985),0088760
3328,Turtle Diary (1985),0090219
3329,Raise the Titanic (1980),0081400
3330,Titanic (1953),0046435
3331,"Night to Remember, A (1958)",0051994
3332,Captain Horatio Hornblower (1951),0043379
3333,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",0201538
3334,Erin Brockovich (2000),0195685
3335,Final Destination (2000),0195714
3336,Soft Fruit (1999),0180181
3337,Babymother (1998),0168475
3338,"Bear, The (1988)",0095800
3339,Impact (1949),0041503
3340,Love Is a Many-Splendored Thing (1955),0048316
3341,"Mirror, The (Zerkalo) (1975)",0072443
3342,"Trial, The (Le Procès) (1963)",0057427
3343,"Crimson Pirate, The (1952)",0044517
3344,Thelma & Louise (1991),0103074
3345,Something for Everyone (1970),0066392
3346,...And Justice for All (1979),0078718
3347,Animal House (1978),0077975
3348,She's Gotta Have It (1986),0091939
3349,School Daze (1988),0096054
3350,Do the Right Thing (1989),0097216
3351,Mo' Better Blues (1990),0100168
3352,Jungle Fever (1991),0102175
3353,Coogan's Bluff (1968),0062824
3354,"Champ, The (1979)",0078950
3355,Creature Comforts (1990),0099317
3356,Death Wish (1974),0071402
3357,Death Wish II (1982),0082250
3358,Death Wish 3 (1985),0089003
3359,Death Wish 4: The Crackdown (1987),0092857
3360,Death Wish V: The Face of Death (1994),0109578
3361,Double Indemnity (1944),0036775
3362,Dying Young (1991),0101787
3363,Cool as Ice (1991),0101615
3364,Teenage Mutant Ninja Turtles (1990),0100758
3365,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),0103060
3366,Teenage Mutant Ninja Turtles III (1993),0108308
3367,Red Dawn (1984),0087985
3368,Band of the Hand (1986),0090693
3369,Born American (1986),0091313
3370,Bloodsport (1988),0092675
3371,Eyes of Laura Mars (1978),0077530
3372,Funny Bones (1995),0113133
3373,"Good Earth, The (1937)",0028944
3374,"Good Morning, Vietnam (1987)",0093105
3375,"Good Mother, The (1988)",0095238
3376,Grumpy Old Men (1993),0107050
3377,Guess Who's Coming to Dinner (1967),0061735
3378,Romeo Must Die (2000),0165929
3379,Here on Earth (2000),0195778
3380,Whatever It Takes (2000),0202402
3381,Buddy Boy (1999),0146516
3382,"Color of Paradise, The (Rang-e Khoda) (1999)",0191043
3383,Waking the Dead (1999),0127349
3384,Blood and Sand (Sangre y Arena) (1989),0098251
3385,Gothic (1986),0091142
3386,Hillbillys in a Haunted House (1967),0061765
3387,Lord of the Flies (1963),0057261
3388,Modern Times (1936),0027977
3389,Last Resort (1994),0110629
3390,Solar Crisis (1993),0100649
3391,That's Life! (1986),0092079
3392,Heart and Souls (1993),0107091
3393,Hud (1963),0057163
3394,"Hustler, The (1961)",0054997
3395,Inherit the Wind (1960),0053946
3396,Dersu Uzala (1974),0071411
3397,Close Encounters of the Third Kind (1977),0075860
3398,Horror Hotel (a.k.a. The City of the Dead) (1960),0053719
3399,Jonah Who Will Be 25 in the Year 2000 (1976),0074718
3400,Retroactive (1997),0117468
3401,"Place in the Sun, A (1951)",0043924
3402,Jacob's Ladder (1990),0099871
3403,Empire Records (1995),0112950
3404,"Bamba, La (1987)",0093378
3405,Ladyhawke (1985),0089457
3406,Lucas (1986),0091445
3407,High Fidelity (2000),0146882
3408,Price of Glory (2000),0188160
3409,"Road to El Dorado, The (2000)",0138749
3410,"Skulls, The (2000)",0192614
3411,Autopsy (Macchie Solari) (1975),0073327
3412,Devil Girl From Mars (1954),0046907
3413,"Dorado, El (1967)",0061619
3414,"Hideous Sun Demon, The (1959)",0052888
3415,Hook (1991),0102057
3416,Horror Express (1972),0068713
3417,My Chauffeur (1986),0091579
3418,"Son of the Sheik, The (1926)",0017416
3419,Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),0069920
3420,True Grit (1969),0065126
3421,Roadside Prophets (1992),0105267
3422,Madame Sousatzka (1988),0095564
3423,Max Dugan Returns (1983),0085919
3424,Midnight Express (1978),0077928
3425,Misery (1990),0100157
3426,Mr. Saturday Night (1992),0104928
3427,Murphy's Romance (1985),0089643
3428,My Life (1993),0107630
3429,Solaris (Solyaris) (1972),0069293
3430,Network (1976),0074958
3431,No Way Out (1987),0093640
3432,North Dallas Forty (1979),0079640
3433,"Odd Couple, The (1968)",0063374
3434,"Outlaw Josey Wales, The (1976)",0075029
3435,Black and White (1999),0165643
3436,Frequency (2000),0186151
3437,Ready to Rumble (2000),0217756
3438,Return to Me (2000),0122459
3439,Rules of Engagement (2000),0160797
3440,Joe Gould's Secret (2000),0172632
3441,Me Myself I (2000),0183503
3442,"Bell, Book and Candle (1958)",0051406
3443,"Bells, The (1926)",0016640
3444,"End of Violence, The (1997)",0119062
3445,Force 10 from Navarone (1978),0077572
3446,How to Stuff a Wild Bikini (1965),0059287
3447,Mystery Train (1989),0097940
3448,Sacco and Vanzetti (Sacco e Vanzetti) (1971),0067698
3449,Taffin (1988),0096211
3450,Arthur (1981),0082031
3451,Bachelor Party (1984),0086927
3452,Parenthood (1989),0098067
3453,Predator (1987),0093773
3454,"Prince of Tides, The (1991)",0102713
3455,"Postman Always Rings Twice, The (1981)",0082934
3456,Smoking/No Smoking (1993),0108167
3457,All the Vermeers in New York (1990),0099014
3458,Freedom for Us (À nous la liberté ) (1931),0022599
3459,"Actor's Revenge, An (Yukinojo Henge) (1963)",0057710
3460,28 Days (2000),0191754
3461,American Psycho (2000),0144084
3462,Keeping the Faith (2000),0171433
3463,Where the Money Is (2000),0149367
3464,East is East (1999),0166175
3465,"Filth and the Fury, The (2000)",0236216
3466,Passion of Mind (1999),0160644
3467,Third World Cop (1999),0179063
3468,Coming Apart (1969),0064180
3469,Diner (1982),0083833
3470,Shakes the Clown (1991),0102898
3471,Cabaret (1972),0068327
3472,What Ever Happened to Baby Jane? (1962),0056687
3473,Prick Up Your Ears (1987),0093776
3474,Auntie Mame (1958),0051383
3475,Guys and Dolls (1955),0048140
3476,"Hunger, The (1983)",0085701
3477,Marathon Man (1976),0074860
3478,Caddyshack (1980),0080487
3479,Gossip (2000),0176783
3480,Love and Basketball (2000),0199725
3481,U-571 (2000),0141926
3482,"Virgin Suicides, The (1999)",0159097
3483,Jennifer 8 (1992),0104549
3484,"Law, The (Le Legge) (1958)",0051851
3485,Limelight (1952),0044837
3486,Phantom Love (Ai No Borei) (1978),0077132
3487,Stacy's Knights (1982),0084723
3488,Committed (2000),0144142
3489,"Crow: Salvation, The (2000)",0132910
3490,"Flintstones in Viva Rock Vegas, The (2000)",0158622
3491,Where the Heart Is (2000),0198021
3492,"Big Kahuna, The (2000)",0189584
3493,Bossa Nova (1999),0180837
3494,Smiling Fish and Goat on Fire (1999),0162348
3495,"Idiots, The (Idioterne) (1998)",0154421
3496,"Last September, The (1999)",0180793
3497,Time Code (2000),0220100
3498,Carnosaur (1993),0106521
3499,Carnosaur 2 (1995),0112634
3500,Carnosaur 3: Primal Species (1996),0115834
3501,Defying Gravity (1997),0156460
3502,"Hidden, The (1987)",0093185
3503,Two Moon Juction (1988),0096324
3504,Gladiator (2000),0172495
3505,I Dreamed of Africa (2000),0167203
3506,Up at the Villa (2000),0153464
3507,Human Traffic (1999),0188674
3508,"Jails, Hospitals & Hip-Hop (2000)",0210130
3509,Black Tights (Les Collants Noirs) (1960),0053726
3510,Breathless (1983),0085276
3511,"Great Locomotive Chase, The (1956)",0049279
3512,"Idolmaker, The (1980)",0080913
3513,Inferno (1980),0080923
3514,"King of Marvin Gardens, The (1972)",0068805
3515,"Kill, Baby... Kill! (Operazione Paura) (1966)",0060794
3516,"Lords of Flatbush, The (1974)",0071772
3517,Mr. Mom (1983),0085970
3518,Time Masters (Les Maîtres du Temps) (1982),0084315
3519,Battlefield Earth (2000),0185183
3520,Center Stage (2000),0210616
3521,Held Up (2000),0165831
3522,Screwed (2000),0156323
3523,Whipped (2000),0174336
3524,Hamlet (2000),0171359
3525,Anchors Aweigh (1945),0037514
3526,Blue Hawaii (1961),0054692
3527,"Castaway Cowboy, The (1974)",0071288
3528,G. I. Blues (1960),0053848
3529,"Gay Deceivers, The (1969)",0064363
