movie_id,title,imdbId,tmdbId
2562,Bandits (1997),0118682,11526
2563,Beauty (1998),0171092,
2564,"Empty Mirror, The (1999)",0116192,123728
2565,"King and I, The (1956)",0049408,16520
2566,Doug's 1st Movie (1999),0187819,16508
2567,EDtv (1999),0131369,11374
2568,"Mod Squad, The (1999)",0120757,16379
2569,Among Giants (1998),0122906,125123
2570,"Walk on the Moon, A (1999)",0120613,28029
2571,"Matrix, The (1999)",0133093,603
2572,10 Things I Hate About You (1999),0147800,4951
2573,Tango (1998),0120274,65749
2574,"Out-of-Towners, The (1999)",0129280,8970
2575,"Dreamlife of Angels, The (La Vie rêvée des anges) (1998)",0120449,9840
2576,"Love, etc. (1996)",0116932,186705
2577,Metroland (1997),0119665,30950
2578,"Sticky Fingers of Time, The (1997)",0127302,70687
2579,Following (1998),0154506,11660
2580,Go (1999),0139239,9430
2581,Never Been Kissed (1999),0151738,11355
2582,Twin Dragons (Shuang long hui) (1992),0105399,18764
2583,Cookie's Fortune (1999),0126250,9465
2584,Foolish (1999),0166195,27455
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",0133363,1414
2586,"Goodbye, Lover (1999)",0119219,49981
2587,Life (1999),0123964,6522
2588,Clubland (1998),0127489,
2589,Friends & Lovers (1999),0143261,114719
2590,Hideous Kinky (1998),0136244,10209
2591,Jeanne and the Perfect Guy (Jeanne et le garçon formidable) (1998),0123923,25512
2592,"Joyriders, The (1999)",0139394,143299
2593,"Monster, The (Il Mostro) (1994)",0110570,22826
2594,Open Your Eyes (Abre los ojos) (1997),0125659,1902
2595,Photographer (Fotoamator) (1998),0188996,445590
2596,SLC Punk! (1998),0133189,6396
2597,Lost & Found (1999),0120836,39964
2598,Pushing Tin (1999),0120797,12596
2599,Election (1999),0126886,9451
2600,eXistenZ (1999),0120907,1946
2601,"Little Bit of Soul, A (1998)",0119546,89522
2602,Mighty Peking Man (Hsing hsing wang) (1977),0076164,42230
2603,Nô (1998),0128370,139445
2604,Let it Come Down: The Life of Paul Bowles (1998),0168950,74140
2605,Entrapment (1999),0137494,1844
2606,Idle Hands (1999),0138510,6552
2607,Get Real (1998),0162973,24584
2608,Heaven (1998),0120697,213985
2609,"King of Masks, The (Bian Lian) (1996)",0115669,25471
2610,Three Seasons (1999),0138874,4154
2611,"Winslow Boy, The (1998)",0155388,28519
2612,Mildred Pierce (1945),0037913,3309
2613,Night of the Comet (1984),0087799,18462
2614,Chopping Mall (a.k.a. Killbots) (1986),0090837,28941
2615,My Science Project (1985),0089652,18252
2616,Dick Tracy (1990),0099422,8592
2617,"Mummy, The (1999)",0120616,564
2618,"Castle, The (1997)",0118826,13852
2619,Mascara (1999),0188052,140519
2620,This Is My Father (1998),0120865,25232
2621,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),0115005,33194
2622,"Midsummer Night's Dream, A (1999)",0140379,10210
2623,Trippin' (1999),0160298,53862
2624,After Life (1998),0165078,17962
2625,Black Mask (Hak hap) (1996),0115693,9460
2626,Edge of Seventeen (1998),0138414,4927
2627,Endurance (1998),0120659,122190
2628,Star Wars: Episode I - The Phantom Menace (1999),0120915,1893
2629,"Love Letter, The (1999)",0166252,31342
2630,Besieged (L' Assedio) (1998),0149723,44297
2631,Frogs for Snakes (1998),0120680,95627
2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",0059643,8785
2633,"Mummy, The (1932)",0023245,15849
2634,"Mummy, The (1959)",0053085,18990
2635,"Mummy's Curse, The (1944)",0037098,29242
2636,"Mummy's Ghost, The (1944)",0037099,29243
2637,"Mummy's Hand, The (1940)",0032818,31498
2638,"Mummy's Tomb, The (1942)",0035096,29239
2639,Mommie Dearest (1981),0082766,15660
2640,Superman (1978),0078346,1924
2641,Superman II (1980),0081573,8536
2642,Superman III (1983),0086393,9531
2643,Superman IV: The Quest for Peace (1987),0094074,11411
2644,Dracula (1931),0021814,138
2645,Dracula (1958),0051554,11868
2646,House of Dracula (1945),0037793,30793
2647,House of Frankenstein (1944),0036931,3103
2648,Frankenstein (1931),0021884,3035
2649,Son of Frankenstein (1939),0031951,3077
2650,"Ghost of Frankenstein, The (1942)",0034786,3074
2651,Frankenstein Meets the Wolf Man (1943),0035899,3076
2652,"Curse of Frankenstein, The (1957)",0050280,3079
2653,Son of Dracula (1943),0036376,32023
2654,"Wolf Man, The (1941)",0034398,13666
2655,Howling II: Your Sister Is a Werewolf (1985),0089308,29794
2656,Tarantula (1955),0048696,9077
2657,"Rocky Horror Picture Show, The (1975)",0073629,36685
2658,"Flying Saucer, The (1950)",0042469,43391
2659,It Came from Hollywood (1982),0084156,30168
2660,"Thing From Another World, The (1951)",0044121,10785
2661,It Came from Outer Space (1953),0045920,19483
2662,"War of the Worlds, The (1953)",0046534,8974
2663,It Came from Beneath the Sea (1955),0048215,29959
2664,Invasion of the Body Snatchers (1956),0049366,11549
2665,Earth Vs. the Flying Saucers (1956),0049169,18158
2666,It Conquered the World (1956),0049370,27625
2667,"Mole People, The (1956)",0049516,41516
2668,Swamp Thing (1982),0084745,17918
2669,Pork Chop Hill (1959),0053183,37305
2670,"Run Silent, Run Deep (1958)",0052151,18784
2671,Notting Hill (1999),0125439,509
2672,"Thirteenth Floor, The (1999)",0139809,1090
2673,Eternity and a Day (Mia eoniotita ke mia mera ) (1998),0156794,24858
2674,"Loss of Sexual Innocence, The (1999)",0126859,15059
2675,Twice Upon a Yesterday (1998),0138590,55912
2676,Instinct (1999),0128278,12117
2677,Buena Vista Social Club (1999),0186508,11779
2678,Desert Blue (1999),0126261,41730
2679,Finding North (1999),0124555,84198
2680,Floating (1997),0139216,100568
2681,Free Enterprise (1998),0141105,13533
2682,Limbo (1999),0164085,62676
2683,Austin Powers: The Spy Who Shagged Me (1999),0145660,817
2684,Taxman (1999),0138862,
2685,"Red Dwarf, The (Le Nain rouge) (1998)",0156820,91598
2686,"Red Violin, The (Le Violon rouge) (1998)",0120802,14283
2687,Tarzan (1999),0120855,37135
2688,"General's Daughter, The (1999)",0144214,2275
2689,Get Bruce (1999),0184510,68426
2690,"Ideal Husband, An (1999)",0122541,24137
2691,"Legend of 1900, The (Leggenda del pianista sull'oceano) (1998)",0120731,10376
2692,Run Lola Run (Lola rennt) (1998),0130827,104
2693,Trekkies (1997),0120370,15800
2694,Big Daddy (1999),0142342,9032
2695,"Boys, The (1997)",0118764,42832
2696,"Dinner Game, The (Le Dîner de cons) (1998)",0119038,9421
2697,My Son the Fanatic (1998),0119743,55955
2698,Zone 39 (1997),0120554,67067
2699,Arachnophobia (1990),0099052,6488
2700,"South Park: Bigger, Longer and Uncut (1999)",0158983,9473
2701,Wild Wild West (1999),0120891,8487
2702,Summer of Sam (1999),0162677,10279
2703,Broken Vessels (1998),0149964,125263
2704,"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)",0101318,2767
2705,"Late August, Early September (Fin août, début septembre) (1998)",0167925,78568
2706,American Pie (1999),0163651,2105
2707,Arlington Road (1999),0137363,1073
2708,"Autumn Tale, An (Conte d'automne) (1998)",0137439,10239
2709,Muppets From Space (1999),0158811,10208
2710,"Blair Witch Project, The (1999)",0185937,2667
2711,My Life So Far (1999),0120899,48958
2712,Eyes Wide Shut (1999),0120663,345
2713,Lake Placid (1999),0139414,9825
2714,"Wood, The (1999)",0161100,16158
2715,"Velocity of Gary, The (1998)",0120878,133575
2716,Ghostbusters (1984),0087332,620
2717,Ghostbusters II (1989),0097428,2978
2718,Drop Dead Gorgeous (1999),0157503,10490
2719,"Haunting, The (1999)",0171363,11618
2720,Inspector Gadget (1999),0141369,332
2721,Trick (1999),0162710,1812
2722,Deep Blue Sea (1999),0149261,8914
2723,Mystery Men (1999),0132347,9824
2724,Runaway Bride (1999),0163187,4806
2725,Twin Falls Idaho (1999),0162830,33430
2726,"Killing, The (1956)",0049406,247
2727,Killer's Kiss (1955),0048254,10056
2728,Spartacus (1960),0054331,967
2729,Lolita (1962),0056193,802
2730,Barry Lyndon (1975),0072684,3175
2731,"400 Blows, The (Les Quatre cents coups) (1959)",0053198,147
2732,Jules and Jim (Jules et Jim) (1961),0055032,1628
2733,Vibes (1988),0096378,21185
2734,"Mosquito Coast, The (1986)",0091557,11120
2735,"Golden Child, The (1986)",0091129,10136
2736,Brighton Beach Memoirs (1986),0090774,32060
2737,Assassination (1987),0092585,48686
2738,Crimes of the Heart (1986),0090886,48259
2739,"Color Purple, The (1985)",0088939,873
2740,"Kindred, The (1986)",0091343,48660
2741,No Mercy (1986),0091637,26789
2742,Ménage (Tenue de soirée) (1986),0092068,3934
2743,Native Son (1986),0091613,108312
2744,Otello (1986),0091699,198469
2745,"Mission, The (1986)",0091530,11416
2746,Little Shop of Horrors (1986),0091419,10776
2747,"Little Shop of Horrors, The (1960)",0054033,24452
2748,Allan Quartermain and the Lost City of Gold (1987),0092534,9710
2749,"Morning After, The (1986)",0091554,31924
2750,Radio Days (1987),0093818,30890
2751,From the Hip (1987),0093051,24081
2752,Outrageous Fortune (1987),0093690,20242
2753,"Bedroom Window, The (1987)",0092627,39074
2754,Deadtime Stories (1987),0092850,66194
2755,Light of Day (1987),0093415,2115
2756,Wanted: Dead or Alive (1987),0094293,23599
2757,Frances (1982),0083967,3526
2758,Plenty (1985),0089816,41166
2759,Dick (1999),0144168,16406
2760,"Gambler, The (A Játékos) (1997)",0129111,197239
2761,"Iron Giant, The (1999)",0129167,10386
2762,"Sixth Sense, The (1999)",0167404,745
2763,"Thomas Crown Affair, The (1999)",0155267,913
2764,"Thomas Crown Affair, The (1968)",0063688,912
2765,"Acid House, The (1998)",0122515,12229
2766,"Adventures of Sebastian Cole, The (1998)",0168449,67323
2767,Illuminata (1998),0120709,91076
2768,Stiff Upper Lips (1998),0120210,89861
2769,"Yards, The (1999)",0138946,19457
2770,Bowfinger (1999),0131325,11353
2771,Brokedown Palace (1999),0120620,17707
2772,Detroit Rock City (1999),0165710,9781
2773,Alice and Martin (Alice et Martin) (1998),0176422,102489
2774,Better Than Chocolate (1999),0168987,18212
2775,Head On (1998),0138487,13817
2776,"Marcello Mastroianni: I Remember Yes, I Remember (1997)",0119614,126996
2777,Cobra (1925),0015693,38715
2778,Never Talk to Strangers (1995),0113965,48781
2779,Heaven Can Wait (1978),0077663,12185
2780,"Raven, The (1963)",0057449,29056
2781,"Tingler, The (1959)",0053363,26857
2782,Pit and the Pendulum (1961),0055304,28501
2783,"Tomb of Ligeia, The (1965)",0059821,29030
2784,"Masque of the Red Death, The (1964)",0058333,25319
2785,Tales of Terror (1962),0056552,29074
2786,Haunted Honeymoon (1986),0091178,24103
2787,Cat's Eye (1985),0088889,10552
2788,And Now for Something Completely Different (1971),0066765,9267
2789,Damien: Omen II (1978),0077394,10766
2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",0082377,10768
2791,Airplane! (1980),0080339,813
2792,Airplane II: The Sequel (1982),0083530,2665
2793,"American Werewolf in Paris, An (1997)",0118604,9406
2794,European Vacation (1985),0089670,11418
2795,Vacation (1983),0085995,11153
2796,Funny Farm (1988),0095188,14170
2797,Big (1988),0094737,2280
2798,Problem Child (1990),0100419,11077
2799,Problem Child 2 (1991),0102719,28597
2800,Little Nemo: Adventures in Slumberland (1992),0104740,22611
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),0119843,39780
2802,Tequila Sunrise (1988),0096244,10396
2803,"Pelican Brief, The (1993)",0107798,9944
2804,"Christmas Story, A (1983)",0085334,850
2805,Mickey Blue Eyes (1999),0130121,10154
2806,Teaching Mrs. Tingle (1999),0133046,10342
2807,Universal Soldier: The Return (1999),0176269,10366
2808,Universal Soldier (1992),0105698,9349
2809,Love Stinks (1999),0188863,15122
2810,Perfect Blue (1997),0156887,10494
2811,With Friends Like These... (1998),0119692,126152
2812,In Too Deep (1999),0160401,22314
2813,"Source, The (1999)",0181833,51679
2814,"Bat, The (1959)",0052602,35813
2815,Iron Eagle (1986),0091278,11037
2816,Iron Eagle II (1988),0095382,11955
2817,Aces: Iron Eagle III (1992),0103617,2038
2818,Iron Eagle IV (1995),0113438,28737
2819,Three Days of the Condor (1975),0073802,11963
2820,Hamlet (1964),0058175,141489
2821,Male and Female (1919),0010418,53761
2822,Medicine Man (1992),0104839,9096
2823,"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",0010726,91893
2824,On the Ropes (1999),0181733,113273
2825,Rosie (1998),0163185,103793
2826,"13th Warrior, The (1999)",0120657,1911
2827,"Astronaut's Wife, The (1999)",0138304,2900
2828,Dudley Do-Right (1999),0160236,17709
2829,"Muse, The (1999)",0164108,37718
2830,Cabaret Balkan (Bure Baruta) (1998),0169145,47144
2831,"Dog of Flanders, A (1999)",0160216,104896
2832,"Lost Son, The (1999)",0144286,30964
2833,Lucie Aubrac (1997),0119586,52366
2834,"Very Thought of You, The (1998)",0120747,6373
2835,Chill Factor (1999),0163579,2162
2836,Outside Providence (1999),0125971,14578
2837,Bedrooms & Hallways (1998),0126810,40694
2838,I Woke Up Early the Day I Died (1998),0125211,4338
2839,West Beirut (West Beyrouth) (1998),0157183,49184
2840,Stigmata (1999),0145531,10307
2841,Stir of Echoes (1999),0164181,11601
2842,Best Laid Plans (1999),0133412,18621
2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",0118843,1075
2844,"Minus Man, The (1999)",0151582,21719
2845,White Boys (1999),0178988,40879
2846,"Adventures of Milo and Otis, The (1986)",0097050,47951
2847,Only Angels Have Wings (1939),0031762,43832
2848,Othello (1952),0045251,47697
2849,Queens Logic (1991),0102741,49792
2850,Public Access (1993),0107895,77064
2851,Saturn 3 (1979),0079285,19761
2852,"Soldier's Story, A (1984)",0088146,26522
2853,"Communion (a.k.a. Alice, Sweet Alice/Holy Terror) (1977)",0076150,23761
2854,Don't Look in the Basement! (1973),0069994,24097
2855,Nightmares (1983),0086014,42114
2856,I Saw What You Did (1965),0059297,28295
2857,Yellow Submarine (1968),0063823,12105
2858,American Beauty (1999),0169547,14
2859,Stop Making Sense (1984),0088178,24128
2860,Blue Streak (1999),0181316,11001
2861,For Love of the Game (1999),0126916,10390
2862,Caligula (1980),0080491,9453
2863,"Hard Day's Night, A (1964)",0058182,704
2864,Splendor (1999),0127296,35122
2865,Sugar Town (1999),0173390,142132
2866,"Buddy Holly Story, The (1978)",0077280,24153
2867,Fright Night (1985),0089175,11797
2868,Fright Night Part II (1989),0097390,18086
2869,"Separation, The (La Séparation) (1994)",0111342,124475
2870,Barefoot in the Park (1967),0061385,17887
2871,Deliverance (1972),0068473,10669
2872,Excalibur (1981),0082348,11527
2873,Lulu on the Bridge (1998),0125879,42848
2874,"Pajama Game, The (1957)",0050814,40867
2875,Sommersby (1993),0108185,1049
2876,Thumbelina (1994),0111419,28032
2877,Tommy (1975),0073812,11326
2878,Hell Night (1981),0082511,28377
2879,Operation Condor (Feiying gaiwak) (1990),0099558,10975
2880,Operation Condor 2 (Longxiong hudi) (1990),0091431,10974
2881,Double Jeopardy (1999),0150377,10398
2882,Jakob the Liar (1999),0120716,2290
2883,Mumford (1999),0140397,24071
2884,Dog Park (1998),0129884,62994
2885,Guinevere (1999),0160338,60994
2886,"Adventures of Elmo in Grouchland, The (1999)",0159421,16112
2887,Simon Sez (1999),0168172,32305
2888,Drive Me Crazy (1999),0164114,14429
2889,"Mystery, Alaska (1999)",0134618,15198
2890,Three Kings (1999),0120188,6415
2891,"Happy, Texas (1999)",0162360,24066
2892,New Rose Hotel (1998),0133122,21430
2893,Plunkett & MaCleane (1999),0134033,10381
2894,Romance (1999),0194314,171982
2895,Napoleon and Samantha (1972),0068990,42486
2896,Alvarez Kelly (1966),0060095,60285
2897,And the Ship Sails On (E la nave va) (1984),0087188,5622
2898,"Dark Half, The (1993)",0106664,10349
2899,Gulliver's Travels (1939),0031397,42518
2900,Monkey Shines (1988),0095652,29787
2901,Phantasm (1979),0079714,9638
2902,Psycho II (1983),0086154,10576
2903,Psycho III (1986),0091799,12662
2904,Rain (1932),0023369,61369
2905,Sanjuro (1962),0056443,11712
2906,Random Hearts (1999),0156934,12618
2907,Superstar (1999),0167427,13824
2908,Boys Don't Cry (1999),0171804,226
2909,"Five Wives, Three Secretaries and Me (1998)",0150574,288772
2910,"Ennui, L' (1998)",0168740,55107
2911,"Grandfather, The (El Abuelo) (1998)",0176415,69851
2912,"Limey, The (1999)",0165854,10388
2913,"Mating Habits of the Earthbound Human, The (1998)",0165874,17198
2914,Molly (1999),0143746,44857
2915,Risky Business (1983),0086200,9346
2916,Total Recall (1990),0100802,861
2917,Body Heat (1981),0082089,14412
2918,Ferris Bueller's Day Off (1986),0091042,9377
2919,Year of Living Dangerously (1982),0086617,11541
2920,Children of Paradise (Les enfants du paradis) (1945),0037674,2457
2921,High Plains Drifter (1972),0068699,11901
2922,Hang 'em High (1967),0061747,4929
2923,Citizen's Band (a.k.a. Handle with Care) (1977),0076123,85325
2924,Drunken Master (Zui quan) (1979),0080179,11230
2925,"Conformist, The (Il Conformista) (1970)",0065571,8416
2926,Hairspray (1988),0095270,11054
2927,Brief Encounter (1946),0037558,851
2928,"Razor's Edge, The (1984)",0087980,24453
2929,Reds (1981),0082979,18254
2930,Return with Honor (1998),0176093,56235
2931,Time of the Gypsies (Dom za vesanje) (1989),0097223,20123
2932,Days of Heaven (1978),0077405,16642
2933,"Fire Within, The (Le Feu Follet) (1963)",0057058,2593
2934,"Love Bewitched, A (El Amor Brujo) (1986)",0090636,42020
2935,"Lady Eve, The (1941)",0033804,3086
2936,Sullivan's Travels (1942),0034240,16305
2937,"Palm Beach Story, The (1942)",0035169,32255
2938,Man Facing Southeast (Hombre Mirando al Sudeste) (1986),0091214,48797
2939,Niagara (1953),0046126,19997
2940,Gilda (1946),0038559,3767
2941,South Pacific (1958),0052225,17352
2942,Flashdance (1983),0085549,535
2943,Indochine (1992),0104507,2731
2944,"Dirty Dozen, The (1967)",0061578,1654
2945,Mike's Murder (1984),0087722,31043
2946,Help! (1965),0059260,14831
2947,Goldfinger (1964),0058150,658
2948,From Russia with Love (1963),0057076,657
2949,Dr. No (1962),0055928,646
2950,"Blue Lagoon, The (1980)",0080453,5689
2951,"Fistful of Dollars, A (1964)",0058461,391
2952,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",0119256,8052
2953,Home Alone 2: Lost in New York (1992),0104431,772
2954,Penitentiary (1979),0079709,65448
2955,Penitentiary II (1982),0084485,65452
2956,Someone to Watch Over Me (1987),0094008,31650
2957,Sparrows (1926),0017423,73575
2958,Naturally Native (1998),0133117,302579
2959,Fight Club (1999),0137523,550
2960,Beefcake (1999),0187712,97537
2961,"Story of Us, The (1999)",0160916,12220
2962,Fever Pitch (1997),0119114,1610
2963,Joe the King (1999),0160672,53151
2964,Julien Donkey-Boy (1999),0192194,42881
2965,"Omega Code, The (1999)",0203408,29064
2966,"Straight Story, The (1999)",0166896,404
2967,"Bad Seed, The (1956)",0048977,42196
2968,Time Bandits (1981),0081633,36819
2969,"Man and a Woman, A (Un Homme et une Femme) (1966)",0061138,42726
2970,Fitzcarraldo (1982),0083946,9343
2971,All That Jazz (1979),0078754,16858
2972,Red Sorghum (Hong Gao Liang) (1987),0093206,42006
2973,Crimes and Misdemeanors (1989),0097123,11562
2974,Bats (1999),0200469,10496
2975,"Best Man, The (1999)",0168501,16162
2976,Bringing Out the Dead (1999),0163988,8649
2977,Crazy in Alabama (1999),0142201,31306
2978,Three to Tango (1999),0144640,10563
2979,Body Shots (1999),0172627,14484
2980,Men Cry Bullets (1997),0148462,214735
2981,"Brother, Can You Spare a Dime? (1975)",0072742,94857
2982,"Guardian, The (1990)",0099710,32043
2983,"Ipcress File, The (1965)",0059319,15247
2984,On Any Sunday (1971),0067527,29251
2985,Robocop (1987),0093870,5548
2986,Robocop 2 (1990),0100502,5549
2987,Who Framed Roger Rabbit? (1988),0096438,856
2988,Melvin and Howard (1980),0081150,38772
2989,For Your Eyes Only (1981),0082398,699
2990,Licence to Kill (1989),0097742,709
2991,Live and Let Die (1973),0070328,253
2992,Rawhead Rex (1986),0091829,13511
2993,Thunderball (1965),0059800,660
2994,"City, The (1998)",0168589,46798
2995,"House on Haunted Hill, The (1999)",0185371,11377
2996,Music of the Heart (1999),0166943,26149
2997,Being John Malkovich (1999),0120601,492
2998,Dreaming of Joseph Lees (1998),0144178,108346
2999,Man of the Century (1999),0154827,98480
3000,"Princess Mononoke, The (Mononoke Hime) (1997)",0119698,128
3001,"Suburbans, The (1999)",0157075,46286
3002,My Best Fiend (Mein liebster Feind) (1999),0200849,8672
3003,Train of Life (Train De Vie) (1998),0170705,8056
3004,"Bachelor, The (1999)",0120596,2020
3005,"Bone Collector, The (1999)",0145681,9481
3006,"Insider, The (1999)",0140352,9008
3007,American Movie (1999),0181288,14242
3008,Last Night (1998),0156729,16129
3009,Portraits Chinois (1996),0117365,104103
3010,Rosetta (1999),0200071,11489
3011,"They Shoot Horses, Don't They? (1969)",0065088,28145
3012,Battling Butler (1926),0016630,51371
3013,Bride of Re-Animator (1990),0099180,18111
3014,Bustin' Loose (1981),0082121,31361
3015,Coma (1978),0077355,11223
3016,Creepshow (1982),0083767,16281
3017,Creepshow 2 (1987),0092796,16288
3018,Re-Animator (1985),0089885,1694
3019,Drugstore Cowboy (1989),0097240,476
3020,Falling Down (1993),0106856,37094
3021,"Funhouse, The (1981)",0082427,13555
3022,"General, The (1927)",0017925,961
3023,My Best Girl (1927),0018183,73969
3024,Piranha (1978),0078087,24831
3025,Rough Night in Jericho (1967),0062218,64963
3026,Slaughterhouse (1987),0093990,85160
3027,Slaughterhouse 2 (1988),0096117,38412
3028,"Taming of the Shrew, The (1967)",0061407,25560
3029,Nighthawks (1981),0082817,21610
3030,Yojimbo (1961),0055630,11878
3031,Repossessed (1990),0100475,11510
3032,"Omega Man, The (1971)",0067525,11234
3033,Spaceballs (1987),0094012,957
3034,Robin Hood (1973),0070608,11886
3035,Mister Roberts (1955),0048380,37853
3036,Quest for Fire (1981),0082484,62204
3037,Little Big Man (1970),0065988,11040
3038,"Face in the Crowd, A (1957)",0050371,21849
3039,Trading Places (1983),0086465,1621
3040,Meatballs (1979),0079540,14035
3041,Meatballs Part II (1984),0087700,40771
3042,Meatballs III (1987),0093516,40772
3043,Meatballs 4 (1992),0104837,40773
3044,Dead Again (1991),0101669,11498
3045,Peter's Friends (1992),0105130,11790
3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",0113416,29371
3047,Experience Preferred... But Not Essential (1982),0083911,276635
3048,Under the Rainbow (1981),0083254,47941
3049,How I Won the War (1967),0061789,29048
3050,Light It Up (1999),0172726,19052
3051,Anywhere But Here (1999),0149691,21349
3052,Dogma (1999),0120655,1832
3053,"Messenger: The Story of Joan of Arc, The (1999)",0151137,10047
3054,Pokémon: The First Movie (1998),0190641,10228
3055,Felicia's Journey (1999),0165773,47692
3056,Oxygen (1999),0160620,18561
3057,Where's Marlowe? (1999),0118150,144953
3058,"Ape, The (1940)",0032215,37426
3059,British Intelligence (1940),0032283,51787
3060,"Commitments, The (1991)",0101605,11663
3061,Holiday Inn (1942),0034862,13485
3062,"Longest Day, The (1962)",0056197,9289
3063,Poison Ivy (1992),0105156,9264
3064,Poison Ivy: New Seduction (1997),0119908,18222
3065,Ten Benny (1997),0114008,124853
3066,Tora! Tora! Tora! (1970),0066473,11165
3067,Women on the Verge of a Nervous Breakdown (1988),0095675,4203
3068,"Verdict, The (1982)",0084855,24226
3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",0068528,88875
3070,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",0086856,11379
3071,Stand and Deliver (1987),0094027,29154
3072,Moonstruck (1987),0093565,2039
3073,"Sandpiper, The (1965)",0059674,77915
3074,Jeremiah Johnson (1972),0068762,11943
3075,Repulsion (1965),0059646,11481
3076,Irma la Douce (1963),0057187,2690
3077,42 Up (1998),0164312,20565
3078,Liberty Heights (1999),0165859,27141
3079,Mansfield Park (1999),0178737,10399
3080,"Goodbye, 20th Century (Zbogum na dvadesetiot vek) (1998)",0179196,90762
3081,Sleepy Hollow (1999),0162661,2668
3082,"World Is Not Enough, The (1999)",0143145,36643
3083,All About My Mother (Todo Sobre Mi Madre) (1999),0185125,99
3084,Home Page (1999),0144969,159569
3085,"Living Dead Girl, The (La Morte Vivante) (1982)",0084357,77010
3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),0024852,25898
3087,Scrooged (1988),0096061,9647
3088,Harvey (1950),0042546,11787
3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",0040522,5156
3090,Matewan (1987),0093509,24276
3091,Kagemusha (1980),0080979,11953
3092,Chushingura (1962),0055850,44662
3093,McCabe & Mrs. Miller (1971),0067411,29005
3094,Maurice (1987),0093512,26371
3095,"Grapes of Wrath, The (1940)",0032551,596
3096,My Man Godfrey (1957),0050738,52470
3097,"Shop Around the Corner, The (1940)",0033045,20334
3098,"Natural, The (1984)",0087781,11393
3099,Shampoo (1975),0073692,31121
3100,"River Runs Through It, A (1992)",0105265,293
3101,Fatal Attraction (1987),0093010,10998
3102,Jagged Edge (1985),0089360,12235
3103,Stanley & Iris (1990),0100680,36094
3104,Midnight Run (1988),0095631,9013
3105,Awakenings (1990),0099077,11005
3106,Come See the Paradise (1990),0099291,59820
3107,Backdraft (1991),0101393,2924
3108,"Fisher King, The (1991)",0101889,177
3109,"River, The (1984)",0088007,38557
3110,Country (1984),0087091,42087
3111,Places in the Heart (1984),0087921,13681
3112,'Night Mother (1986),0090556,34760
3113,End of Days (1999),0146675,9946
3114,Toy Story 2 (1999),0120363,863
3115,Flawless (1999),0155711,31582
3116,Miss Julie (1999),0189744,125520
3117,Ride with the Devil (1999),0134154,22267
3118,Tumbleweeds (1999),0161023,55123
3119,Bay of Blood (Reazione a catena) (1971),0067656,5486
3120,"Distinguished Gentleman, The (1992)",0104114,10411
3121,"Hitch-Hiker, The (1953)",0045877,41462
3122,Santa Fe Trail (1940),0033021,1718
3123,Spring Fever USA (a.k.a. Lauderdale) (1989),0097717,28604
3124,Agnes Browne (1999),0160509,15506
3125,"End of the Affair, The (1999)",0172396,20024
3126,"End of the Affair, The (1955)",0048034,78256
3127,Holy Smoke (1999),0144715,13787
3128,"Map of the World, A (1999)",0160513,54933
3129,Sweet and Lowdown (1999),0158371,9684
3130,Bonfire of the Vanities (1990),0099165,9586
3131,Broadway Damage (1997),0118780,41638
3132,Daddy Long Legs (1919),0010040,70801
3133,Go West (1925),0015863,33015
3134,"Grand Illusion (Grande illusion, La) (1937)",0028950,777
3135,"Great Santini, The (1979)",0079239,21887
3136,"James Dean Story, The (1957)",0050558,5652
3137,"Sea Wolves, The (1980)",0081470,19664
3138,Stealing Home (1988),0096171,32331
3139,Tarzan the Fearless (1933),0024645,76083
3140,"Three Ages, The (1923)",0014538,32628
3141,"Two Jakes, The (1990)",0100828,32669
3142,U2: Rattle and Hum (1988),0096328,18161
3143,Hell in the Pacific (1968),0063056,31681
3144,"Glass Bottom Boat, The (1966)",0060463,33666
3145,"Cradle Will Rock, The (1999)",0150216,32274
3146,Deuce Bigalow: Male Gigolo (1999),0205000,10402
3147,"Green Mile, The (1999)",0120689,497
3148,"Cider House Rules, The (1999)",0124315,1715
3149,Diamonds (1999),0167423,35118
3150,"War Zone, The (1999)",0141974,42739
3151,"Bat Whispers, The (1930)",0020668,26162
3152,"Last Picture Show, The (1971)",0067328,25188
3153,"7th Voyage of Sinbad, The (1958)",0051337,15515
3154,Blood on the Sun (1945),0037547,75888
3155,Anna and the King (1999),0166485,1439
3156,Bicentennial Man (1999),0182789,2277
3157,Stuart Little (1999),0164912,10137
